state,zipcode,total_pop,total_income,country,avg_income
AR,71770,1190,53436,USA,44904.20168
AR,71801,5690,226669,USA,39836.37961
AR,71822,3210,151626,USA,47235.51402
AR,71825,250,9763,USA,39052
AR,71826,350,14189,USA,40540
AR,71827,310,12121,USA,39100
AR,71832,3910,163578,USA,41835.80563
AR,71833,760,37869,USA,49827.63158
AR,71834,440,20455,USA,46488.63636
AR,71835,470,20317,USA,43227.65957
AR,71836,1060,47773,USA,45068.86792
AR,71837,1910,88456,USA,46312.04188
AR,71838,360,12865,USA,35736.11111
AR,71841,300,12089,USA,40296.66667
AR,71842,780,35659,USA,45716.66667
AR,71845,740,27894,USA,37694.59459
AR,71846,950,43711,USA,46011.57895
AR,71847,220,10203,USA,46377.27273
AR,71851,830,28706,USA,34585.54217
AR,71852,4000,183536,USA,45884
AR,71853,170,6960,USA,40941.17647
AR,71854,14600,735986,USA,50410
AR,71855,230,8160,USA,35478.26087
AR,71857,2180,88362,USA,40533.02752
AR,71858,540,20953,USA,38801.85185
AR,71859,130,5337,USA,41053.84615
AR,71860,830,37615,USA,45319.27711
AR,71861,760,42965,USA,56532.89474
AR,71862,300,12052,USA,40173.33333
AR,71866,210,10618,USA,50561.90476
AR,71901,11510,640378,USA,55636.66377
AR,71909,8700,603646,USA,69384.5977
AR,71913,19590,1097943,USA,56046.09495
AR,71921,1140,52528,USA,46077.19298
AR,71923,5650,294573,USA,52136.81416
AR,71929,1910,96922,USA,50744.50262
AR,71933,520,24645,USA,47394.23077
AR,71935,240,8533,USA,35554.16667
AR,71937,630,25293,USA,40147.61905
AR,71940,550,23456,USA,42647.27273
AR,71941,730,33889,USA,46423.28767
AR,71943,1690,73640,USA,43573.9645
AR,71944,250,10471,USA,41884
AR,71945,460,16492,USA,35852.17391
AR,71949,710,30372,USA,42777.46479
AR,71950,330,13730,USA,41606.06061
AR,71953,5380,252116,USA,46861.71004
AR,71956,700,26320,USA,37600
AR,71957,1250,58169,USA,46535.2
AR,71958,960,45707,USA,47611.45833
AR,71959,250,11001,USA,44004
AR,71960,410,16229,USA,39582.92683
AR,71961,330,16004,USA,48496.9697
AR,71962,290,12632,USA,43558.62069
AR,71964,1670,82056,USA,49135.32934
AR,71965,130,5665,USA,43576.92308
AR,71968,1910,104097,USA,54501.04712
AR,71969,110,4049,USA,36809.09091
AR,71970,220,8527,USA,38759.09091
AR,71971,170,7323,USA,43076.47059
AR,71972,130,6442,USA,49553.84615
AR,71973,460,17206,USA,37404.34783
AR,72001,160,6558,USA,40987.5
AR,72002,7540,470920,USA,62456.23342
AR,72003,310,18464,USA,59561.29032
AR,72004,430,15713,USA,36541.86047
AR,72006,870,35400,USA,40689.65517
AR,72007,3840,241170,USA,62804.6875
AR,72010,2310,109779,USA,47523.37662
AR,72011,1990,106500,USA,53517.58794
AR,72012,5240,274839,USA,52450.19084
AR,72013,720,34251,USA,47570.83333
AR,72015,11300,587687,USA,52007.69912
AR,72016,1210,69070,USA,57082.64463
AR,72017,230,9908,USA,43078.26087
AR,72019,11950,910929,USA,76228.3682
AR,72020,1320,57827,USA,43808.33333
AR,72021,1440,61197,USA,42497.91667
AR,72022,7630,459957,USA,60282.69987
AR,72023,15440,972732,USA,63000.7772
AR,72024,1420,76273,USA,53713.38028
AR,72025,310,14945,USA,48209.67742
AR,72026,140,5697,USA,40692.85714
AR,72027,510,24707,USA,48445.09804
AR,72029,680,26860,USA,39500
AR,72030,230,9349,USA,40647.82609
AR,72031,2690,123442,USA,45889.21933
AR,72032,13560,694445,USA,51212.75811
AR,72034,19990,1364666,USA,68267.43372
AR,72036,230,7179,USA,31213.04348
AR,72039,880,40755,USA,46312.5
AR,72040,990,47469,USA,47948.48485
AR,72041,500,22912,USA,45824
AR,72042,1920,98928,USA,51525
AR,72044,340,18615,USA,54750
AR,72045,460,29036,USA,63121.73913
AR,72046,1570,76419,USA,48674.52229
AR,72047,430,22870,USA,53186.04651
AR,72051,210,8426,USA,40123.80952
AR,72055,340,17873,USA,52567.64706
AR,72057,400,21494,USA,53735
AR,72058,7190,458937,USA,63829.90264
AR,72060,240,9480,USA,39500
AR,72061,180,8698,USA,48322.22222
AR,72063,600,33612,USA,56020
AR,72064,980,50204,USA,51228.57143
AR,72065,2240,131571,USA,58737.05357
AR,72067,1020,54944,USA,53866.66667
AR,72068,200,7186,USA,35930
AR,72069,480,19820,USA,41291.66667
AR,72070,630,30398,USA,48250.79365
AR,72072,180,7507,USA,41705.55556
AR,72073,470,19710,USA,41936.17021
AR,72076,15610,670079,USA,42926.26521
AR,72079,310,15087,USA,48667.74194
AR,72080,220,10317,USA,46895.45455
AR,72081,2830,125040,USA,44183.74558
AR,72082,600,18215,USA,30358.33333
AR,72084,400,18306,USA,45765
AR,72086,4290,222846,USA,51945.45455
AR,72087,670,37312,USA,55689.55224
AR,72088,880,46183,USA,52480.68182
AR,72101,1230,58115,USA,47247.96748
AR,72102,1040,48080,USA,46230.76923
AR,72103,5510,245083,USA,44479.67332
AR,72104,8530,395150,USA,46324.73623
AR,72106,2270,121496,USA,53522.46696
AR,72110,4450,235299,USA,52876.17978
AR,72111,530,29284,USA,55252.83019
AR,72112,3390,151084,USA,44567.55162
AR,72113,11770,885931,USA,75270.26338
AR,72114,3900,123227,USA,31596.66667
AR,72116,10240,764354,USA,74643.94531
AR,72117,5720,207040,USA,36195.8042
AR,72118,9420,397333,USA,42179.72399
AR,72120,15830,1015752,USA,64166.26658
AR,72121,980,47531,USA,48501.02041
AR,72122,510,42943,USA,84201.96078
AR,72125,340,13275,USA,39044.11765
AR,72126,1380,70140,USA,50826.08696
AR,72127,900,45804,USA,50893.33333
AR,72128,340,16251,USA,47797.05882
AR,72129,550,29986,USA,54520
AR,72130,160,7046,USA,44037.5
AR,72131,1810,94106,USA,51992.26519
AR,72132,1480,81171,USA,54845.27027
AR,72134,170,8702,USA,51188.23529
AR,72135,1250,142160,USA,113728
AR,72136,670,34201,USA,51046.26866
AR,72137,930,42736,USA,45952.68817
AR,72140,110,5124,USA,46581.81818
AR,72141,160,5798,USA,36237.5
AR,72142,1090,74748,USA,68576.14679
AR,72143,12760,750274,USA,58798.90282
AR,72150,5060,294918,USA,58284.18972
AR,72152,170,6292,USA,37011.76471
AR,72153,870,40950,USA,47068.96552
AR,72156,230,12512,USA,54400
AR,72157,590,27961,USA,47391.52542
AR,72160,4220,247061,USA,58545.26066
AR,72167,690,31790,USA,46072.46377
AR,72168,100,3940,USA,39400
AR,72173,3960,238514,USA,60230.80808
AR,72175,130,4510,USA,34692.30769
AR,72176,3650,181659,USA,49769.58904
AR,72179,190,8499,USA,44731.57895
AR,72181,120,6721,USA,56008.33333
AR,72201,570,86401,USA,151580.7018
AR,72202,4400,313328,USA,71210.90909
AR,72204,11910,410332,USA,34452.7288
AR,72205,10480,686002,USA,65458.20611
AR,72206,9020,378576,USA,41970.73171
AR,72207,5330,938622,USA,176101.6886
AR,72209,11950,350103,USA,29297.32218
AR,72210,7020,421755,USA,60079.05983
AR,72211,11130,923098,USA,82937.8257
AR,72212,5780,844662,USA,146135.2941
AR,72223,11340,1723429,USA,151977.866
AR,72227,5370,472471,USA,87983.42644
AR,72301,9560,358206,USA,37469.24686
AR,72315,7750,355582,USA,45881.54839
AR,72324,770,33959,USA,44102.5974
AR,72326,850,36468,USA,42903.52941
AR,72327,610,30637,USA,50224.59016
AR,72330,190,7522,USA,39589.47368
AR,72331,870,27096,USA,31144.82759
AR,72333,300,11957,USA,39856.66667
AR,72335,4910,177175,USA,36084.52138
AR,72342,1440,63453,USA,44064.58333
AR,72346,200,7203,USA,36015
AR,72347,240,9446,USA,39358.33333
AR,72348,750,31099,USA,41465.33333
AR,72350,310,12292,USA,39651.6129
AR,72354,820,34934,USA,42602.43902
AR,72355,830,35955,USA,43319.27711
AR,72358,430,14042,USA,32655.81395
AR,72360,1970,76095,USA,38626.90355
AR,72364,6930,422595,USA,60980.51948
AR,72365,1060,43333,USA,40880.18868
AR,72366,690,30599,USA,44346.37681
AR,72368,360,19899,USA,55275
AR,72370,2750,113038,USA,41104.72727
AR,72372,690,29382,USA,42582.6087
AR,72373,410,12034,USA,29351.21951
AR,72374,250,10353,USA,41412
AR,72376,660,34150,USA,51742.42424
AR,72384,290,10259,USA,35375.86207
AR,72386,640,29864,USA,46662.5
AR,72390,3000,96261,USA,32087
AR,72392,160,7244,USA,45275
AR,72394,180,7253,USA,40294.44444
AR,72395,380,22563,USA,59376.31579
AR,72396,5110,250903,USA,49100.39139
AR,72401,21070,1083349,USA,51416.65876
AR,72404,12020,920270,USA,76561.56406
AR,72410,150,5807,USA,38713.33333
AR,72411,860,37108,USA,43148.83721
AR,72412,210,9800,USA,46666.66667
AR,72413,190,6687,USA,35194.73684
AR,72414,160,7744,USA,48400
AR,72415,510,23508,USA,46094.11765
AR,72416,2270,110181,USA,48537.88546
AR,72417,2170,107484,USA,49531.79724
AR,72419,570,26236,USA,46028.07018
AR,72421,200,7217,USA,36085
AR,72422,1640,71023,USA,43306.70732
AR,72425,140,5408,USA,38628.57143
AR,72429,120,6463,USA,53858.33333
AR,72430,130,6107,USA,46976.92308
AR,72432,2270,102179,USA,45012.77533
AR,72433,950,35957,USA,37849.47368
AR,72434,760,31551,USA,41514.47368
AR,72435,130,5715,USA,43961.53846
AR,72436,390,17020,USA,43641.02564
AR,72437,1320,62206,USA,47125.75758
AR,72438,880,41343,USA,46980.68182
AR,72440,140,6098,USA,43557.14286
AR,72442,1780,101847,USA,57217.41573
AR,72443,1060,45117,USA,42563.20755
AR,72444,630,24341,USA,38636.50794
AR,72447,700,37859,USA,54084.28571
AR,72450,14940,767577,USA,51377.30924
AR,72454,1900,85428,USA,44962.10526
AR,72455,5170,232065,USA,44886.8472
AR,72456,180,6921,USA,38450
AR,72458,230,9326,USA,40547.82609
AR,72459,430,16775,USA,39011.62791
AR,72460,250,11174,USA,44696
AR,72461,1260,60135,USA,47726.19048
AR,72466,440,21259,USA,48315.90909
AR,72469,360,16149,USA,44858.33333
AR,72470,120,5455,USA,45458.33333
AR,72471,360,15507,USA,43075
AR,72472,3340,136807,USA,40960.17964
AR,72473,900,38441,USA,42712.22222
AR,72476,2490,112400,USA,45140.56225
AR,72479,490,26440,USA,53959.18367
AR,72482,380,14812,USA,38978.94737
AR,72501,9820,525524,USA,53515.68228
AR,72512,780,30683,USA,39337.17949
AR,72513,990,45450,USA,45909.09091
AR,72517,130,5576,USA,42892.30769
AR,72519,930,40972,USA,44055.91398
AR,72520,100,3933,USA,39330
AR,72521,1820,79929,USA,43917.03297
AR,72522,150,7542,USA,50280
AR,72523,340,15028,USA,44200
AR,72524,150,7354,USA,49026.66667
AR,72527,260,11706,USA,45023.07692
AR,72529,1580,63299,USA,40062.65823
AR,72530,710,32845,USA,46260.56338
AR,72531,270,13373,USA,49529.62963
AR,72532,560,23442,USA,41860.71429
AR,72533,110,3627,USA,32972.72727
AR,72534,480,24238,USA,50495.83333
AR,72536,160,6885,USA,43031.25
AR,72537,330,14688,USA,44509.09091
AR,72538,140,6308,USA,45057.14286
AR,72539,160,6677,USA,41731.25
AR,72542,1430,57408,USA,40145.45455
AR,72543,5070,266498,USA,52563.70809
AR,72544,250,11049,USA,44196
AR,72550,310,16137,USA,52054.83871
AR,72554,1020,41152,USA,40345.09804
AR,72556,1390,70713,USA,50872.66187
AR,72560,3320,143930,USA,43352.40964
AR,72561,320,15218,USA,47556.25
AR,72562,830,37206,USA,44826.50602
AR,72564,170,7046,USA,41447.05882
AR,72565,280,10597,USA,37846.42857
AR,72566,180,8324,USA,46244.44444
AR,72567,120,4074,USA,33950
AR,72568,670,30030,USA,44820.89552
AR,72569,170,6534,USA,38435.29412
AR,72571,130,7513,USA,57792.30769
AR,72573,120,5209,USA,43408.33333
AR,72576,1430,62336,USA,43591.60839
AR,72577,230,10333,USA,44926.08696
AR,72579,570,27667,USA,48538.59649
AR,72581,390,21145,USA,54217.94872
AR,72583,570,23604,USA,41410.52632
AR,72584,200,7406,USA,37030
AR,72601,11500,575112,USA,50009.73913
AR,72611,680,30126,USA,44302.94118
AR,72616,4370,194730,USA,44560.64073
AR,72619,810,37037,USA,45724.69136
AR,72623,240,10674,USA,44475
AR,72624,170,6650,USA,39117.64706
AR,72626,460,24505,USA,53271.73913
AR,72628,230,9432,USA,41008.69565
AR,72629,210,8157,USA,38842.85714
AR,72631,1830,96315,USA,52631.14754
AR,72632,2070,104146,USA,50312.07729
AR,72633,600,26422,USA,44036.66667
AR,72634,1930,86553,USA,44846.11399
AR,72635,1490,63706,USA,42755.7047
AR,72638,2970,125187,USA,42150.50505
AR,72639,150,5383,USA,35886.66667
AR,72640,130,5353,USA,41176.92308
AR,72641,910,37289,USA,40976.92308
AR,72642,850,42517,USA,50020
AR,72644,930,38456,USA,41350.53763
AR,72645,600,22033,USA,36721.66667
AR,72648,270,9746,USA,36096.2963
AR,72650,1600,56471,USA,35294.375
AR,72651,520,22216,USA,42723.07692
AR,72653,11900,631248,USA,53046.05042
AR,72655,160,4966,USA,31037.5
AR,72658,660,30878,USA,46784.84848
AR,72660,190,8416,USA,44294.73684
AR,72661,210,10321,USA,49147.61905
AR,72662,1250,56853,USA,45482.4
AR,72663,110,3945,USA,35863.63636
AR,72666,110,4419,USA,40172.72727
AR,72668,170,7752,USA,45600
AR,72675,490,18868,USA,38506.12245
AR,72679,220,6237,USA,28350
AR,72680,290,10692,USA,36868.96552
AR,72682,210,8333,USA,39680.95238
AR,72683,120,3934,USA,32783.33333
AR,72685,480,19218,USA,40037.5
AR,72687,2250,97398,USA,43288
AR,72701,15610,1060237,USA,67920.37156
AR,72703,14940,1320413,USA,88381.05756
AR,72704,12640,941886,USA,74516.29747
AR,72712,16650,7464966,USA,448346.3063
AR,72714,6130,447227,USA,72957.09625
AR,72715,8160,583590,USA,71518.38235
AR,72717,290,12872,USA,44386.2069
AR,72718,1900,239388,USA,125993.6842
AR,72719,6320,488214,USA,77249.05063
AR,72721,130,5842,USA,44938.46154
AR,72722,1200,60901,USA,50750.83333
AR,72727,2590,133665,USA,51608.10811
AR,72730,4340,280438,USA,64617.05069
AR,72732,2000,128612,USA,64306
AR,72734,3280,175391,USA,53472.86585
AR,72736,2720,174992,USA,64335.29412
AR,72738,1020,60816,USA,59623.52941
AR,72739,220,12038,USA,54718.18182
AR,72740,3920,181632,USA,46334.69388
AR,72742,220,8347,USA,37940.90909
AR,72744,2080,93261,USA,44837.01923
AR,72745,5740,353120,USA,61519.16376
AR,72751,3360,199669,USA,59425.29762
AR,72752,120,3673,USA,30608.33333
AR,72753,4290,250757,USA,58451.51515
AR,72756,17870,1024097,USA,57308.17012
AR,72758,18990,1932079,USA,101741.9168
AR,72760,110,3891,USA,35372.72727
AR,72761,9450,498560,USA,52757.67196
AR,72762,17850,1306203,USA,73176.63866
AR,72764,23680,1132282,USA,47815.96284
AR,72768,440,17880,USA,40636.36364
AR,72769,400,19737,USA,49342.5
AR,72773,430,19197,USA,44644.18605
AR,72774,2770,151160,USA,54570.39711
AR,72776,210,8007,USA,38128.57143
AR,72801,6280,270656,USA,43098.08917
AR,72802,9130,596560,USA,65340.63527
AR,72821,600,24200,USA,40333.33333
AR,72823,2510,116645,USA,46472.11155
AR,72824,580,21769,USA,37532.75862
AR,72830,5860,260956,USA,44531.74061
AR,72832,320,11407,USA,35646.875
AR,72833,1780,75886,USA,42632.58427
AR,72834,4010,187303,USA,46708.97756
AR,72835,330,14584,USA,44193.93939
AR,72837,3150,174112,USA,55273.65079
AR,72839,100,4824,USA,48240
AR,72840,750,27946,USA,37261.33333
AR,72842,480,18948,USA,39475
AR,72843,810,39945,USA,49314.81481
AR,72845,470,23868,USA,50782.97872
AR,72846,1480,72947,USA,49288.51351
AR,72847,1030,52033,USA,50517.47573
AR,72851,280,12603,USA,45010.71429
AR,72852,100,3974,USA,39740
AR,72853,680,27994,USA,41167.64706
AR,72854,220,10242,USA,46554.54545
AR,72855,2320,102646,USA,44243.96552
AR,72856,160,5717,USA,35731.25
AR,72857,440,18247,USA,41470.45455
AR,72858,1470,78968,USA,53719.72789
AR,72860,150,6293,USA,41953.33333
AR,72863,680,33258,USA,48908.82353
AR,72865,450,20773,USA,46162.22222
AR,72901,7980,340703,USA,42694.61153
AR,72903,10680,782165,USA,73236.42322
AR,72904,8410,250787,USA,29820.09512
AR,72908,6020,360318,USA,59853.48837
AR,72916,4250,379897,USA,89387.52941
AR,72921,5510,309480,USA,56166.96915
AR,72923,1930,81435,USA,42194.30052
AR,72926,170,5996,USA,35270.58824
AR,72927,3080,128627,USA,41762.01299
AR,72928,270,10665,USA,39500
AR,72930,200,8808,USA,44040
AR,72932,600,26894,USA,44823.33333
AR,72933,1870,104918,USA,56105.88235
AR,72934,290,12677,USA,43713.7931
AR,72936,6160,373279,USA,60597.24026
AR,72937,1370,66395,USA,48463.50365
AR,72938,430,18550,USA,43139.53488
AR,72940,880,44581,USA,50660.22727
AR,72941,2150,121694,USA,56601.86047
AR,72943,960,39454,USA,41097.91667
AR,72944,1030,51066,USA,49578.64078
AR,72946,1290,63296,USA,49066.66667
AR,72947,1400,64890,USA,46350
AR,72948,150,6969,USA,46460
AR,72949,3660,176694,USA,48277.04918
AR,72950,130,6579,USA,50607.69231
AR,72951,410,18727,USA,45675.60976
AR,72952,960,50385,USA,52484.375
AR,72955,180,6829,USA,37938.88889
AR,72956,13360,645955,USA,48349.92515
AR,72958,2560,100663,USA,39321.48438
AR,72959,1080,48087,USA,44525
AR,99999,37910,2748561,USA,72502.26853
AZ,0,3048730,213403252,USA,69997.42581
AZ,85003,4150,361150,USA,87024.09639
AZ,85004,3730,309673,USA,83022.25201
AZ,85006,9680,414031,USA,42771.79752
AZ,85007,5480,297841,USA,54350.54745
AZ,85008,23660,908226,USA,38386.55959
AZ,85009,16070,485343,USA,30201.8046
AZ,85012,4060,486059,USA,119718.9655
AZ,85013,10410,791809,USA,76062.3439
AZ,85014,12460,875760,USA,70285.71429
AZ,85015,15950,616322,USA,38640.87774
AZ,85016,19130,2139741,USA,111852.6398
AZ,85017,13890,402826,USA,29001.15191
AZ,85018,17800,3136105,USA,176185.6742
AZ,85019,10480,341361,USA,32572.6145
AZ,85020,16340,1324821,USA,81078.39657
AZ,85021,16580,1133514,USA,68366.34499
AZ,85022,23660,1529354,USA,64638.79966
AZ,85023,15500,1006358,USA,64926.32258
AZ,85024,12670,858763,USA,67779.2423
AZ,85027,18430,978617,USA,53099.13185
AZ,85028,10450,1199448,USA,114779.7129
AZ,85029,19880,857758,USA,43146.78068
AZ,85031,11690,364104,USA,31146.62104
AZ,85032,31070,1767879,USA,56899.87126
AZ,85033,21670,682300,USA,31485.92524
AZ,85034,2200,94821,USA,43100.45455
AZ,85035,19460,605270,USA,31103.2888
AZ,85037,20740,804411,USA,38785.48698
AZ,85040,12730,455801,USA,35805.26316
AZ,85041,25330,1063409,USA,41982.19503
AZ,85042,19400,1000819,USA,51588.60825
AZ,85043,13430,549545,USA,40919.21072
AZ,85044,20470,1711409,USA,83605.71568
AZ,85045,3590,447925,USA,124770.195
AZ,85048,16640,1922307,USA,115523.2572
AZ,85050,14710,1638538,USA,111389.395
AZ,85051,18690,702080,USA,37564.47298
AZ,85053,13810,646329,USA,46801.52064
AZ,85054,4270,425269,USA,99594.61358
AZ,85083,8730,950837,USA,108916.0367
AZ,85085,12310,1186100,USA,96352.5589
AZ,85086,18220,1704508,USA,93551.48189
AZ,85087,4250,371135,USA,87325.88235
AZ,85118,5620,503651,USA,89617.61566
AZ,85119,8910,495917,USA,55658.47363
AZ,85120,11840,485997,USA,41047.04392
AZ,85122,21460,1020838,USA,47569.3383
AZ,85128,5670,250569,USA,44192.06349
AZ,85131,4310,194992,USA,45241.76334
AZ,85132,8990,476684,USA,53023.80423
AZ,85137,810,41273,USA,50954.32099
AZ,85138,17910,1030500,USA,57537.68844
AZ,85139,7650,382135,USA,49952.28758
AZ,85140,16850,1065865,USA,63256.08309
AZ,85142,30450,2535152,USA,83256.22332
AZ,85143,16050,845296,USA,52666.41745
AZ,85145,1030,56120,USA,54485.43689
AZ,85172,700,29426,USA,42037.14286
AZ,85173,1000,42085,USA,42085
AZ,85192,450,22597,USA,50215.55556
AZ,85193,1330,54977,USA,41336.09023
AZ,85194,2640,187457,USA,71006.43939
AZ,85201,20800,844655,USA,40608.41346
AZ,85202,18880,913460,USA,48382.41525
AZ,85203,15490,893761,USA,57699.22531
AZ,85204,26080,1130743,USA,43356.71012
AZ,85205,19300,1249739,USA,64753.31606
AZ,85206,15920,894167,USA,56166.26884
AZ,85207,21800,1983918,USA,91005.41284
AZ,85208,15100,710647,USA,47062.71523
AZ,85209,18850,1198056,USA,63557.34748
AZ,85210,17340,734483,USA,42357.7278
AZ,85212,18370,1481199,USA,80631.40991
AZ,85213,14940,1295429,USA,86708.76841
AZ,85215,7960,681188,USA,85576.38191
AZ,85224,22820,1537405,USA,67370.94654
AZ,85225,33100,1848264,USA,55838.79154
AZ,85226,20070,1656994,USA,82560.73742
AZ,85233,18580,1398269,USA,75256.67384
AZ,85234,22460,1903878,USA,84767.49777
AZ,85248,17740,2041203,USA,115062.1759
AZ,85249,19590,2390428,USA,122022.8688
AZ,85250,9200,880701,USA,95728.36957
AZ,85251,21160,2136353,USA,100961.862
AZ,85253,8150,4842822,USA,594211.2883
AZ,85254,22960,2845846,USA,123947.9965
AZ,85255,21500,5534069,USA,257398.5581
AZ,85256,2110,89584,USA,42456.87204
AZ,85257,15350,986894,USA,64292.76873
AZ,85258,12800,1995244,USA,155878.4375
AZ,85259,10840,2135510,USA,197002.7675
AZ,85260,19570,2605399,USA,133132.2943
AZ,85262,5970,2187934,USA,366488.1072
AZ,85263,1320,203487,USA,154156.8182
AZ,85264,620,51335,USA,82798.3871
AZ,85266,5460,1236535,USA,226471.6117
AZ,85268,11510,1358648,USA,118040.6603
AZ,85281,23670,1057928,USA,44694.88804
AZ,85282,25440,1409659,USA,55411.12421
AZ,85283,22120,1330065,USA,60129.5208
AZ,85284,9800,1492839,USA,152330.5102
AZ,85286,20320,2127544,USA,104701.9685
AZ,85295,21430,1838301,USA,85781.66122
AZ,85296,21360,1844345,USA,86345.7397
AZ,85297,13770,1424139,USA,103423.3115
AZ,85298,16120,1844763,USA,114439.3921
AZ,85301,23250,716963,USA,30837.11828
AZ,85302,17880,777875,USA,43505.3132
AZ,85303,13840,566525,USA,40933.88728
AZ,85304,12470,704743,USA,56515.07618
AZ,85305,6190,355255,USA,57391.7609
AZ,85306,11270,590234,USA,52372.13842
AZ,85307,4260,201708,USA,47349.29577
AZ,85308,31170,2199258,USA,70556.88162
AZ,85309,450,10412,USA,23137.77778
AZ,85310,9360,879730,USA,93988.24786
AZ,85321,1280,50077,USA,39122.65625
AZ,85322,260,12042,USA,46315.38462
AZ,85323,17970,758638,USA,42216.91708
AZ,85324,1180,51694,USA,43808.47458
AZ,85326,26570,1330256,USA,50066.08957
AZ,85331,14130,1822125,USA,128954.3524
AZ,85333,170,5955,USA,35029.41176
AZ,85335,14300,582801,USA,40755.31469
AZ,85337,930,33892,USA,36443.01075
AZ,85338,25190,1651916,USA,65578.24534
AZ,85339,19910,1075884,USA,54037.36816
AZ,85340,14370,1254832,USA,87323.0341
AZ,85342,590,31195,USA,52872.88136
AZ,85344,4120,181987,USA,44171.60194
AZ,85345,26340,1182475,USA,44892.74867
AZ,85347,140,17079,USA,121992.8571
AZ,85348,670,28105,USA,41947.76119
AZ,85350,7330,265818,USA,36264.39291
AZ,85351,14640,735774,USA,50257.78689
AZ,85353,17180,748060,USA,43542.49127
AZ,85354,2700,123833,USA,45864.07407
AZ,85355,5430,425005,USA,78269.79742
AZ,85356,1340,67033,USA,50024.62687
AZ,85361,2800,155098,USA,55392.14286
AZ,85363,2920,109736,USA,37580.82192
AZ,85364,28710,1408854,USA,49071.89133
