zipcode,state,avg_income
79561,TX,48865
79562,TX,98697
79563,TX,38836
79565,TX,58968
79566,TX,64590
79567,TX,45623
79601,TX,50551
79602,TX,73957
79603,TX,35009
79605,TX,54414
79606,TX,74342
79607,TX,39690
79701,TX,88314
79703,TX,61672
79705,TX,136367
79706,TX,86708
79707,TX,162503
79713,TX,150207
79714,TX,82199
79718,TX,67609
79720,TX,71712
79731,TX,68580
79734,TX,64007
79735,TX,61031
79738,TX,78742
79739,TX,166082
79741,TX,74911
79745,TX,70117
79749,TX,138653
79752,TX,74176
79756,TX,82017
79758,TX,113327
79761,TX,58854
79762,TX,74570
79763,TX,51468
79764,TX,55941
79765,TX,130540
79766,TX,59534
79772,TX,69134
79782,TX,129697
79821,TX,38262
79830,TX,57174
79835,TX,34041
79836,TX,41043
79839,TX,31265
79843,TX,67718
79849,TX,28282
79852,TX,44435
79901,TX,27290
79902,TX,60686
79903,TX,33600
79904,TX,36800
79905,TX,28279
79906,TX,43430
79907,TX,30098
79908,TX,48672
79911,TX,87475
79912,TX,77245
79915,TX,28990
79922,TX,149338
79924,TX,36032
79925,TX,45418
79927,TX,32291
79928,TX,45235
79930,TX,32459
79932,TX,68875
79934,TX,50875
79935,TX,45328
79936,TX,44660
79938,TX,46642
80002,CO,67864
80003,CO,57925
80004,CO,73088
80005,CO,95882
80007,CO,160679
80010,CO,38104
80011,CO,39618
80012,CO,43817
80013,CO,58752
80014,CO,58612
80015,CO,80019
80016,CO,124161
80017,CO,46412
80018,CO,76151
80019,CO,59389
80020,CO,81952
80021,CO,72566
80022,CO,58367
80023,CO,159716
80026,CO,97536
80027,CO,123868
80030,CO,46614
80031,CO,76602
80033,CO,68064
80045,CO,50033
80101,CO,61550
80102,CO,73959
80103,CO,65922
80104,CO,94355
80105,CO,54452
80106,CO,93679
80107,CO,97534
80108,CO,196550
80109,CO,110131
80110,CO,51889
80111,CO,187895
80112,CO,110639
80113,CO,224060
80116,CO,176841
80117,CO,79738
80118,CO,150703
80120,CO,85354
80121,CO,187231
80122,CO,99655
80123,CO,102593
80124,CO,141772
80125,CO,142270
80126,CO,137656
80127,CO,110173
80128,CO,84121
80129,CO,110242
80130,CO,109376
80132,CO,119266
80133,CO,75916
80134,CO,116973
80135,CO,164336
80136,CO,73724
80137,CO,86296
80138,CO,112681
80202,CO,162801
80203,CO,67063
80204,CO,61920
80205,CO,71521
80206,CO,181662
80207,CO,85567
80209,CO,181353
80210,CO,143733
80211,CO,102032
80212,CO,102608
80214,CO,53368
80215,CO,78664
80216,CO,46039
80218,CO,104959
80219,CO,40239
80220,CO,134663
80221,CO,49941
80222,CO,77581
80223,CO,52894
80224,CO,76136
80226,CO,60430
80227,CO,73784
80228,CO,95767
80229,CO,46003
80230,CO,138657
80231,CO,66846
80232,CO,61100
80233,CO,54064
80234,CO,70760
80235,CO,78828
80236,CO,52903
80237,CO,123603
80238,CO,156630
80239,CO,41189
80241,CO,71503
80246,CO,95969
80247,CO,48763
80249,CO,54924
80260,CO,40648
80301,CO,120971
80302,CO,169023
80303,CO,119678
80304,CO,175977
80305,CO,121771
80401,CO,114605
80403,CO,141008
80421,CO,72878
80422,CO,71521
80424,CO,104440
80428,CO,86845
80433,CO,115436
80435,CO,76269
80439,CO,165412
80440,CO,66450
80446,CO,72103
80447,CO,85320
80449,CO,53115
80452,CO,63005
80455,CO,69779
80456,CO,65466
80459,CO,58222
80461,CO,53375
80465,CO,121027
80466,CO,93353
80467,CO,72207
80470,CO,96801
80480,CO,51769
80481,CO,68759
80487,CO,126348
80498,CO,120605
80501,CO,55359
80503,CO,125732
80504,CO,85654
80510,CO,85973
80512,CO,96976
80513,CO,93452
80514,CO,61180
80515,CO,58774
80516,CO,122377
80517,CO,83806
80521,CO,61887
80524,CO,83118
80525,CO,83370
80526,CO,68888
80528,CO,125134
80530,CO,66936
80534,CO,82976
80535,CO,66412
80536,CO,84813
80537,CO,70839
80538,CO,79840
80540,CO,103438
80542,CO,99336
80543,CO,64829
80545,CO,61734
80547,CO,188726
80549,CO,69037
80550,CO,106300
80601,CO,62578
80602,CO,100682
80603,CO,72461
80610,CO,75641
80611,CO,84685
80612,CO,68526
80615,CO,92645
80620,CO,47508
80621,CO,65750
80622,CO,61428
80624,CO,87918
80631,CO,46040
80634,CO,71221
80640,CO,64920
80642,CO,82737
80643,CO,80073
80644,CO,77007
80645,CO,68627
80648,CO,68667
80649,CO,59858
80650,CO,63373
80651,CO,74054
80652,CO,79800
80653,CO,79116
80654,CO,67254
80701,CO,54264
80705,CO,38543
80720,CO,53680
80722,CO,68847
80723,CO,53969
80726,CO,50000
80727,CO,41846
80728,CO,61426
80729,CO,102989
80731,CO,65139
80733,CO,52613
80734,CO,58108
80735,CO,62633
80736,CO,58043
80737,CO,49304
80741,CO,59042
80743,CO,54988
80744,CO,44489
80747,CO,51159
80749,CO,51142
80750,CO,51194
80751,CO,58241
80758,CO,58133
80759,CO,54068
80804,CO,53646
80805,CO,42488
80807,CO,58528
80808,CO,55849
80809,CO,82891
80810,CO,64857
80813,CO,48038
80814,CO,71827
80815,CO,52707
80816,CO,64731
80817,CO,50007
80818,CO,49464
80820,CO,80162
80821,CO,53117
80825,CO,58156
80827,CO,64970
80828,CO,55119
80829,CO,86158
80830,CO,50136
80831,CO,77197
80832,CO,53368
80833,CO,43640
80834,CO,44950
80835,CO,53300
80836,CO,49556
80840,CO,45020
80863,CO,76046
80864,CO,46827
80902,CO,39672
80903,CO,57134
80904,CO,74493
80905,CO,52451
80906,CO,115294
80907,CO,61071
80908,CO,123124
80909,CO,46443
80910,CO,35818
80911,CO,49389
80915,CO,47415
80916,CO,38517
80917,CO,50006
80918,CO,61926
80919,CO,99810
80920,CO,84805
80921,CO,128096
80922,CO,61711
80923,CO,68745
80924,CO,109661
80925,CO,60974
80926,CO,73231
80927,CO,84492
80928,CO,46615
80929,CO,71700
80930,CO,57716
80938,CO,74533
80951,CO,56662
81001,CO,45786
81003,CO,38314
81004,CO,38441
81005,CO,56121
81006,CO,60917
81007,CO,66144
81008,CO,60889
81020,CO,46516
81022,CO,46603
81023,CO,80796
81025,CO,42633
81029,CO,39650
81036,CO,52629
81039,CO,49755
81040,CO,39176
81041,CO,38596
81047,CO,48329
81050,CO,45461
81052,CO,48241
81054,CO,40011
81055,CO,61126
81057,CO,48564
81058,CO,40643
81062,CO,39637
81063,CO,41734
81064,CO,31280
81067,CO,42290
81069,CO,69572
81071,CO,65391
81073,CO,54327
81076,CO,45456
81082,CO,50041
81089,CO,41814
81090,CO,48389
81091,CO,58266
81092,CO,62629
81101,CO,50168
81120,CO,40725
81122,CO,69136
81123,CO,44134
81125,CO,41441
81130,CO,65579
81132,CO,53059
81133,CO,46986
81136,CO,56780
81137,CO,47971
81140,CO,44601
81143,CO,34187
81144,CO,54497
81146,CO,46117
81147,CO,64859
81149,CO,36348
81151,CO,44066
81152,CO,33253
81154,CO,59172
81155,CO,49420
81201,CO,75109
81210,CO,67512
81211,CO,70217
81212,CO,54634
81223,CO,53086
81224,CO,93429
81226,CO,47040
81230,CO,59515
81233,CO,63939
81235,CO,69357
81236,CO,80122
81240,CO,56089
81251,CO,72709
81252,CO,68354
81253,CO,60838
81301,CO,91260
81303,CO,85445
81320,CO,49830
81321,CO,53669
81323,CO,65731
81324,CO,48286
81326,CO,72470
81327,CO,50329
81328,CO,72289
81331,CO,50980
81401,CO,53397
81403,CO,70737
81410,CO,48418
81413,CO,56310
81415,CO,56583
81416,CO,49238
81418,CO,48322
81419,CO,54439
81422,CO,44572
81424,CO,47048
81425,CO,44440
81428,CO,50898
81431,CO,54591
81432,CO,111746
81435,CO,130163
81501,CO,41072
81503,CO,54817
81504,CO,49049
81505,CO,87693
81506,CO,83568
81507,CO,105081
81520,CO,38569
81521,CO,67428
81523,CO,71884
81524,CO,71633
81525,CO,72004
81526,CO,67006
81527,CO,74120
81601,CO,90753
81610,CO,48578
81611,CO,219799
81621,CO,103178
81623,CO,125250
81624,CO,64850
81625,CO,58547
81630,CO,55748
81632,CO,167187
81635,CO,54237
81637,CO,66600
81639,CO,68149
81640,CO,39175
81641,CO,65038
81647,CO,65055
81648,CO,71038
81650,CO,56573
81652,CO,62771
81654,CO,148800
81657,CO,179322
82001,WY,57849
82007,WY,47005
82009,WY,89031
82050,WY,57047
82053,WY,69621
82054,WY,85754
82059,WY,92072
82070,WY,64486
82072,WY,57848
82082,WY,67210
82083,WY,46880
82190,WY,56325
82201,WY,62830
82210,WY,66362
82212,WY,51366
82213,WY,62681
82214,WY,56403
82221,WY,46915
82223,WY,63573
82225,WY,58327
82240,WY,56050
82244,WY,50965
82301,WY,67154
82321,WY,72315
82325,WY,62740
82327,WY,55710
82329,WY,39392
82331,WY,149217
82334,WY,69126
82401,WY,64417
82410,WY,53286
82411,WY,46510
82414,WY,80670
82421,WY,51352
82426,WY,52844
82431,WY,58527
82433,WY,61413
82435,WY,62692
82441,WY,61390
82442,WY,61079
82443,WY,55934
82501,WY,59212
82510,WY,31750
82513,WY,80829
82514,WY,34609
82516,WY,49745
82520,WY,69468
82523,WY,52997
82601,WY,71188
82604,WY,72610
82609,WY,80881
82633,WY,96090
82636,WY,61631
82637,WY,67375
82639,WY,72152
82643,WY,55692
82649,WY,55254
82701,WY,69169
82710,WY,59671
82712,WY,74535
82716,WY,64117
82718,WY,83740
82720,WY,76497
82721,WY,74609
82723,WY,49083
82727,WY,76547
82729,WY,74393
82730,WY,68364
82801,WY,71165
82832,WY,106127
82834,WY,72512
82835,WY,56871
82836,WY,117001
82839,WY,62203
82901,WY,71723
82922,WY,109766
82923,WY,81472
82925,WY,97838
82930,WY,62762
82932,WY,69734
82933,WY,72733
82935,WY,76167
82937,WY,74134
82941,WY,96977
82943,WY,50800
83001,WY,294080
83002,WY,170898
83011,WY,584200
83012,WY,123643
83014,WY,585244
83025,WY,428572
83101,WY,72351
83110,WY,71432
83111,WY,67189
83112,WY,77134
83113,WY,69967
83114,WY,60412
83115,WY,72356
83118,WY,71336
83120,WY,66295
83122,WY,53780
83123,WY,64770
83126,WY,85205
83127,WY,83813
83128,WY,125721
83201,ID,54847
83202,ID,53407
83204,ID,56277
83210,ID,50200
83211,ID,51319
83213,ID,50414
83214,ID,52368
83217,ID,47428
83221,ID,54693
83226,ID,49682
83228,ID,50686
83232,ID,52845
83234,ID,45460
83236,ID,86952
83237,ID,53137
83241,ID,56364
83244,ID,54461
83245,ID,67041
83246,ID,58291
83250,ID,52800
83251,ID,57578
83252,ID,49807
83254,ID,50999
83255,ID,56772
83262,ID,56954
83263,ID,53795
83271,ID,53916
83272,ID,60481
83274,ID,61418
83276,ID,64242
83278,ID,67021
83286,ID,50815
83287,ID,57281
83301,ID,53817
83311,ID,75678
83313,ID,67387
83314,ID,45645
83316,ID,48772
83318,ID,53930
83320,ID,56541
83321,ID,41747
83323,ID,69718
83324,ID,43295
83325,ID,51645
83327,ID,64580
83328,ID,56872
83330,ID,50807
83332,ID,52242
83333,ID,92862
83334,ID,55909
83335,ID,48005
83336,ID,48336
83338,ID,49976
83340,ID,223395
83341,ID,72286
83342,ID,47967
83344,ID,62876
83346,ID,45601
83347,ID,55003
83349,ID,42705
83350,ID,51823
83352,ID,45486
83355,ID,47032
83401,ID,54873
83402,ID,55368
83404,ID,80492
83406,ID,73133
83414,WY,263913
83420,ID,51353
83422,ID,66048
83423,ID,40253
83425,ID,40423
83427,ID,60082
83428,ID,55995
83429,ID,61544
83431,ID,48233
83434,ID,52511
83435,ID,43821
83436,ID,41456
83440,ID,44907
83442,ID,62359
83443,ID,50978
83444,ID,47441
83445,ID,47244
83448,ID,59804
83449,ID,82882
83450,ID,47279
83451,ID,42071
83452,ID,60941
83455,ID,75020
83462,ID,62617
83464,ID,33283
83466,ID,54362
83467,ID,51825
83501,ID,62042
83520,ID,42990
83522,ID,59613
83523,ID,46350
83524,ID,55373
83525,ID,52478
83526,ID,48481
83530,ID,58170
83535,ID,66598
83536,ID,46996
83537,ID,58012
83539,ID,42621
83540,ID,40943
83541,ID,63254
83543,ID,53479
83544,ID,55996
83545,ID,47160
83546,ID,41663
83547,ID,46760
83549,ID,44666
83552,ID,42278
83553,ID,46453
83554,ID,59388
83555,ID,47315
83604,ID,46832
83605,ID,42678
83607,ID,58757
83610,ID,53845
83611,ID,56958
83612,ID,52290
83615,ID,67714
83616,ID,154802
83617,ID,51647
83619,ID,75303
83622,ID,70400
83623,ID,38832
83624,ID,51226
83626,ID,54239
83627,ID,46375
83628,ID,45591
83629,ID,58528
83631,ID,49193
83632,ID,57753
83633,ID,49386
83634,ID,60210
83637,ID,42700
83638,ID,86256
83639,ID,48459
83641,ID,61409
83642,ID,82929
83644,ID,66676
83645,ID,46888
83646,ID,79760
83647,ID,47835
83648,ID,37888
83650,ID,49973
83651,ID,42726
83654,ID,60806
83655,ID,53597
83660,ID,59585
83661,ID,45470
83669,ID,83179
83670,ID,51039
83672,ID,48351
83676,ID,51786
83686,ID,58113
83687,ID,54197
83702,ID,122351
83703,ID,74044
83704,ID,49667
83705,ID,49731
83706,ID,79076
83709,ID,67610
83712,ID,144259
83713,ID,64069
83714,ID,82476
83716,ID,120764
83801,ID,66455
83803,ID,56338
83804,ID,53526
83805,ID,51386
83809,ID,53535
83810,ID,56028
83811,ID,47410
83813,ID,56785
83814,ID,75628
83815,ID,62539
83821,ID,73226
83822,ID,42607
83823,ID,71503
83824,ID,41327
83830,ID,43296
83832,ID,67515
83833,ID,90820
83835,ID,78518
83836,ID,81491
83837,ID,40254
83839,ID,58301
83843,ID,61615
83845,ID,50740
83846,ID,43367
83847,ID,52116
83848,ID,85627
83850,ID,48214
83851,ID,43998
83852,ID,44461
83854,ID,59638
83855,ID,55940
83856,ID,54055
83857,ID,59075
83858,ID,61727
83860,ID,70013
83861,ID,52085
83864,ID,65379
83868,ID,32485
83869,ID,54777
83870,ID,44407
83871,ID,67925
83872,ID,74338
83873,ID,44327
83876,ID,64754
84001,UT,70942
84003,UT,94458
84004,UT,210069
84005,UT,67687
84006,UT,52032
84007,UT,59955
84010,UT,88525
84013,UT,69468
84014,UT,87317
84015,UT,55335
84017,UT,79775
84020,UT,131674
84021,UT,56517
84022,UT,66868
84023,UT,59091
84025,UT,108159
84026,UT,39422
84027,UT,49058
84028,UT,66558
84029,UT,64914
84032,UT,81377
84035,UT,61128
84036,UT,116253
84037,UT,103531
84039,UT,61457
84040,UT,85151
84041,UT,60247
84042,UT,93321
84043,UT,97076
84044,UT,45878
84045,UT,78562
84046,UT,61362
84047,UT,51240
84049,UT,133241
84050,UT,107518
84052,UT,49574
84053,UT,68192
84054,UT,84612
84055,UT,103397
84056,UT,47342
84057,UT,48754
84058,UT,54188
84060,UT,206036
84061,UT,109831
84062,UT,90418
84063,UT,48627
84065,UT,85674
84066,UT,63978
84067,UT,52317
84069,UT,64185
84070,UT,60081
84071,UT,73210
84072,UT,54780
84074,UT,61175
84075,UT,75564
84076,UT,63700
84078,UT,63591
84080,UT,48818
84081,UT,63651
84082,UT,68797
84083,UT,34281
84084,UT,54035
84085,UT,34850
84086,UT,52026
84087,UT,72477
84088,UT,61097
84092,UT,157671
84093,UT,116426
84094,UT,65317
84095,UT,101733
84096,UT,79439
84097,UT,77978
84098,UT,219591
84101,UT,84099
84102,UT,53356
84103,UT,125587
84104,UT,42083
84105,UT,89802
84106,UT,74909
84107,UT,55830
84108,UT,155054
84109,UT,110782
84111,UT,81251
84112,UT,15824
84115,UT,45597
84116,UT,40886
84117,UT,118713
84118,UT,44564
84119,UT,39721
84120,UT,45475
84121,UT,106050
84123,UT,54006
84124,UT,120864
84128,UT,50326
84302,UT,58605
84306,UT,57073
84307,UT,55797
84308,UT,47918
84309,UT,53671
84310,UT,117969
84311,UT,54206
84312,UT,55416
84314,UT,63196
84315,UT,72153
84317,UT,128204
84318,UT,77701
84319,UT,53056
84320,UT,62221
84321,UT,54564
84324,UT,83182
84325,UT,85792
84328,UT,78953
84331,UT,47081
84332,UT,84120
84333,UT,57317
84335,UT,62931
84337,UT,61271
84338,UT,45666
84339,UT,80896
84340,UT,69469
84341,UT,69935
84401,UT,54765
84403,UT,68455
84404,UT,54169
84405,UT,61201
84414,UT,79720
84501,UT,54985
84511,UT,52035
84520,UT,36222
84521,UT,48666
84525,UT,40597
84526,UT,53461
84532,UT,59020
84533,UT,30583
84535,UT,55638
84542,UT,47907
84601,UT,45215
84604,UT,82742
84606,UT,35722
84621,UT,55933
84623,UT,43881
84624,UT,59404
84627,UT,50883
84629,UT,54278
84630,UT,46791
84631,UT,56391
84635,UT,48453
84642,UT,48486
84645,UT,62642
84647,UT,54513
84648,UT,58612
84651,UT,61111
84653,UT,84437
84654,UT,54607
84655,UT,60156
84660,UT,67484
84663,UT,65502
84664,UT,119566
84667,UT,44680
84701,UT,57830
84713,UT,52444
84714,UT,40489
84720,UT,54930
84721,UT,49552
84722,UT,44551
84724,UT,42524
84737,UT,58867
84738,UT,80517
84739,UT,44352
84741,UT,56119
84742,UT,56705
84744,UT,49327
84745,UT,45147
84747,UT,47163
84751,UT,47953
84754,UT,60413
84757,UT,69966
84762,UT,53730
84765,UT,82827
84770,UT,60365
84773,UT,63454
84774,UT,62211
84775,UT,63754
84779,UT,64010
84780,UT,86964
84782,UT,61605
84783,UT,87197
84790,UT,78606
85003,AZ,87024
85004,AZ,83022
85006,AZ,42771
85007,AZ,54350
85008,AZ,38386
85009,AZ,30201
85012,AZ,119718
85013,AZ,76062
85014,AZ,70285
85015,AZ,38640
85016,AZ,111852
85017,AZ,29001
85018,AZ,176185
85019,AZ,32572
85020,AZ,81078
85021,AZ,68366
85022,AZ,64638
85023,AZ,64926
85024,AZ,67779
85027,AZ,53099
85028,AZ,114779
85029,AZ,43146
85031,AZ,31146
85032,AZ,56899
85033,AZ,31485
85034,AZ,43100
85035,AZ,31103
85037,AZ,38785
85040,AZ,35805
85041,AZ,41982
85042,AZ,51588
85043,AZ,40919
85044,AZ,83605
85045,AZ,124770
85048,AZ,115523
85050,AZ,111389
85051,AZ,37564
85053,AZ,46801
85054,AZ,99594
85083,AZ,108916
85085,AZ,96352
85086,AZ,93551
85087,AZ,87325
85118,AZ,89617
85119,AZ,55658
85120,AZ,41047
85122,AZ,47569
85128,AZ,44192
85131,AZ,45241
85132,AZ,53023
85137,AZ,50954
85138,AZ,57537
85139,AZ,49952
85140,AZ,63256
85142,AZ,83256
85143,AZ,52666
85145,AZ,54485
85172,AZ,42037
85173,AZ,42085
85192,AZ,50215
85193,AZ,41336
85194,AZ,71006
85201,AZ,40608
85202,AZ,48382
85203,AZ,57699
85204,AZ,43356
85205,AZ,64753
85206,AZ,56166
85207,AZ,91005
85208,AZ,47062
85209,AZ,63557
85210,AZ,42357
85212,AZ,80631
85213,AZ,86708
85215,AZ,85576
85224,AZ,67370
85225,AZ,55838
85226,AZ,82560
85233,AZ,75256
85234,AZ,84767
85248,AZ,115062
85249,AZ,122022
85250,AZ,95728
85251,AZ,100961
85253,AZ,594211
85254,AZ,123947
85255,AZ,257398
85256,AZ,42456
85257,AZ,64292
85258,AZ,155878
85259,AZ,197002
85260,AZ,133132
85262,AZ,366488
85263,AZ,154156
85264,AZ,82798
85266,AZ,226471
85268,AZ,118040
85281,AZ,44694
85282,AZ,55411
85283,AZ,60129
85284,AZ,152330
85286,AZ,104701
85295,AZ,85781
85296,AZ,86345
85297,AZ,103423
85298,AZ,114439
85301,AZ,30837
85302,AZ,43505
85303,AZ,40933
85304,AZ,56515
85305,AZ,57391
85306,AZ,52372
85307,AZ,47349
85308,AZ,70556
85309,AZ,23137
85310,AZ,93988
85321,AZ,39122
85322,AZ,46315
85323,AZ,42216
85324,AZ,43808
85326,AZ,50066
85331,AZ,128954
85333,AZ,35029
85335,AZ,40755
85337,AZ,36443
85338,AZ,65578
85339,AZ,54037
85340,AZ,87323
85342,AZ,52872
85344,AZ,44171
85345,AZ,44892
85347,AZ,121992
85348,AZ,41947
85350,AZ,36264
85351,AZ,50257
85353,AZ,43542
85354,AZ,45864
85355,AZ,78269
85356,AZ,50024
85361,AZ,55392
85363,AZ,37580
85364,AZ,49071
85365,AZ,60309
85367,AZ,57674
85373,AZ,60737
85374,AZ,61896
85375,AZ,71506
85379,AZ,62648
85381,AZ,66856
85382,AZ,68362
85383,AZ,113926
85387,AZ,76482
85388,AZ,62034
85390,AZ,68748
85392,AZ,54221
85395,AZ,90027
85396,AZ,85261
85501,AZ,52439
85533,AZ,56311
85534,AZ,52205
85539,AZ,45151
85540,AZ,71493
85541,AZ,58553
85542,AZ,32204
85543,AZ,55078
85544,AZ,66328
85545,AZ,50570
85546,AZ,51523
85552,AZ,64475
85602,AZ,49298
85603,AZ,45467
85606,AZ,48362
85607,AZ,31788
85610,AZ,45950
85611,AZ,61763
85613,AZ,48416
85614,AZ,70590
85615,AZ,68949
85616,AZ,47475
85617,AZ,44061
85621,AZ,37856
85622,AZ,83128
85623,AZ,77740
85624,AZ,60718
85625,AZ,46917
85629,AZ,67667
85630,AZ,58890
85631,AZ,39991
85632,AZ,49796
85634,AZ,35484
85635,AZ,54124
85637,AZ,87064
85638,AZ,40567
85640,AZ,56254
85641,AZ,84546
85643,AZ,45727
85645,AZ,42376
85648,AZ,45811
85650,AZ,76831
85653,AZ,58583
85658,AZ,107032
85701,AZ,65972
85704,AZ,72481
85705,AZ,31106
85706,AZ,30431
85708,AZ,50068
85710,AZ,45581
85711,AZ,45376
85712,AZ,48670
85713,AZ,34521
85714,AZ,30600
85715,AZ,81653
85716,AZ,54043
85718,AZ,167521
85719,AZ,47563
85730,AZ,45991
85735,AZ,46183
85736,AZ,39911
85737,AZ,99785
85739,AZ,85592
85741,AZ,52613
85742,AZ,74427
85743,AZ,72456
85745,AZ,63716
85746,AZ,39523
85747,AZ,73648
85748,AZ,74587
85749,AZ,128112
85750,AZ,141123
85755,AZ,133536
85756,AZ,43157
85757,AZ,45686
85901,AZ,54372
85920,AZ,63861
85924,AZ,45688
85925,AZ,54556
85928,AZ,57855
85929,AZ,54119
85935,AZ,69145
85936,AZ,52510
85937,AZ,52140
85938,AZ,52396
86001,AZ,71543
86004,AZ,62160
86022,AZ,37225
86024,AZ,73666
86025,AZ,42941
86030,AZ,28985
86034,AZ,33000
86036,AZ,32071
86039,AZ,33642
86042,AZ,34276
86043,AZ,30275
86044,AZ,35576
86045,AZ,40836
86046,AZ,51250
86047,AZ,42312
86301,AZ,70776
86303,AZ,78118
86305,AZ,111506
86314,AZ,46567
86315,AZ,73620
86321,AZ,70207
86322,AZ,47780
86323,AZ,51518
86324,AZ,59578
86325,AZ,63057
86326,AZ,48933
86327,AZ,56051
86332,AZ,46587
86333,AZ,40421
86334,AZ,44734
86335,AZ,44696
86336,AZ,104884
86351,AZ,96114
86401,AZ,57168
86403,AZ,52849
86404,AZ,60042
86406,AZ,64704
86409,AZ,43228
86413,AZ,38385
86426,AZ,48346
86429,AZ,53524
86434,AZ,38384
86436,AZ,42273
86440,AZ,45688
86441,AZ,31916
86442,AZ,39415
86444,AZ,45311
86445,AZ,44145
86514,AZ,37677
86547,AZ,34642
87001,NM,32323
87002,NM,44051
87004,NM,49386
87005,NM,42036
87006,NM,42584
87008,NM,91047
87010,NM,54066
87013,NM,29253
87014,NM,42700
87015,NM,59770
87016,NM,45177
87017,NM,39053
87020,NM,47119
87023,NM,46947
87024,NM,33939
87025,NM,72391
87026,NM,29458
87027,NM,46881
87031,NM,48015
87035,NM,39965
87036,NM,43135
87041,NM,35129
87042,NM,56962
87043,NM,110036
87044,NM,43528
87045,NM,28143
87047,NM,101264
87048,NM,119474
87052,NM,25959
87053,NM,33310
87056,NM,55635
87059,NM,79339
87062,NM,35309
87068,NM,63307
87083,NM,57023
87102,NM,37015
87104,NM,70536
87105,NM,37976
87106,NM,58988
87107,NM,75181
87108,NM,42140
87109,NM,59163
87110,NM,57965
87111,NM,88418
87112,NM,52243
87113,NM,78401
87114,NM,63586
87116,NM,50021
87120,NM,64077
87121,NM,35875
87122,NM,159967
87123,NM,54264
87124,NM,58242
87144,NM,61930
87301,NM,47653
87312,NM,41760
87317,NM,24859
87321,NM,33904
87323,NM,34842
87401,NM,55258
87402,NM,83711
87410,NM,55521
87412,NM,49427
87413,NM,51265
87415,NM,64433
87416,NM,40422
87417,NM,47774
87418,NM,67250
87419,NM,53630
87420,NM,37858
87421,NM,42325
87501,NM,115599
87505,NM,84179
87506,NM,143017
87507,NM,47880
87508,NM,81539
87510,NM,50923
87520,NM,44212
87521,NM,38245
87522,NM,45806
87528,NM,33218
87529,NM,54879
87530,NM,44597
87531,NM,39818
87532,NM,49073
87535,NM,49557
87537,NM,42727
87539,NM,40133
87540,NM,112642
87544,NM,112346
87549,NM,52094
87551,NM,50823
87552,NM,47563
87553,NM,37300
87556,NM,37370
87557,NM,43860
87560,NM,39083
87565,NM,44420
87566,NM,35840
87567,NM,42488
87571,NM,50262
87575,NM,37229
87579,NM,37807
87701,NM,35862
87711,NM,26976
87714,NM,47093
87715,NM,28668
87718,NM,47100
87722,NM,35428
87723,NM,34392
87728,NM,34325
87731,NM,44642
87732,NM,38250
87740,NM,45178
87742,NM,50116
87743,NM,40292
87745,NM,42000
87747,NM,40556
87752,NM,36743
87801,NM,43990
87821,NM,44680
87823,NM,47293
87825,NM,33798
87827,NM,41064
87829,NM,44688
87830,NM,41327
87832,NM,40083
87901,NM,34188
87930,NM,30803
87931,NM,43129
87936,NM,54135
87937,NM,31834
87940,NM,39633
87941,NM,28381
87942,NM,35495
88001,NM,31920
88002,NM,57844
88005,NM,52363
88007,NM,57472
88008,NM,49258
88011,NM,74225
88012,NM,45830
88020,NM,42950
88021,NM,35281
88022,NM,44000
88023,NM,39008
88024,NM,26181
88030,NM,35952
88039,NM,40952
88041,NM,37825
88042,NM,45100
88043,NM,36253
88044,NM,46828
88045,NM,43264
88047,NM,45825
88048,NM,28754
88049,NM,48187
88061,NM,51176
88063,NM,25127
88072,NM,33362
88081,NM,28935
88101,NM,45879
88116,NM,47106
