zip,cbsa
61376,44580
61270,44580
61270,99999
61348,36837
61367,19940
61275,19340
62420,99999
62420,16660
62360,39500
62366,41180
62366,99999
60136,16980
62458,20820
62458,99999
60107,16980
62884,99999
62884,34500
62930,99999
60175,16980
60162,16980
60180,16980
61012,16980
61012,40420
61053,99999
60622,16980
60608,16980
60610,16980
60302,16980
61114,40420
63040,41180
64744,99999
64733,47660
64733,99999
64862,27900
64862,99999
64089,28140
63473,39500
63341,41180
64454,28140
64454,41140
64672,99999
65032,99999
65032,27620
65014,27620
65014,99999
66510,45820
66442,31740
66039,99999
65567,99999
65567,30060
65746,44180
65746,99999
67025,99999
67025,26740
67025,48620
66856,45820
66856,99999
66945,99999
70130,35380
70433,35380
70528,29180
67347,17700
67347,99999
67467,41460
67467,99999
67344,17700
67344,99999
67346,99999
67206,48620
67674,25700
70750,36660
70753,12940
72221,30780
71638,99999
71654,99999
71631,99999
71110,43340
70879,12940
72042,99999
72081,42620
72081,12900
71306,10780
71367,99999
71371,99999
71415,99999
73179,36420
72949,99999
72949,22900
72623,34260
72675,99999
72530,99999
73112,36420
73118,36420
73119,36420
73135,36420
73141,36420
72774,22220
73668,21120
73859,99999
73720,21420
73758,99999
74801,43060
74871,99999
74871,10220
74429,46140
71854,45500
75554,45500
75554,99999
75447,14300
75411,37580
75148,11980
75662,46340
75662,30980
75671,30980
76015,19100
76273,43300
76273,23620
77080,26420
77372,26420
77049,26420
76710,47380
77008,26420
76685,47380
76673,47380
76673,99999
76464,10180
76464,99999
77302,26420
77215,26420
77271,26420
77012,26420
77418,26420
77830,99999
77520,26420
77517,26420
78362,18580
78363,18580
78363,28780
77554,26420
77574,26420
78552,15180
78204,41700
78269,41700
76579,47380
76579,28660
76556,17780
76556,99999
76557,28660
76557,47380
78218,41700
78233,41700
78231,41700
76932,99999
79109,11100
79159,11100
79313,31180
79313,99999
79313,30220
79347,99999
79603,10180
78836,99999
78883,41700
78641,12420
79525,10180
79601,99999
79601,10180
79908,21340
80470,19740
80403,19740
80403,14500
80454,19740
80908,17820
80836,99999
80822,99999
80129,19740
80019,19740
80624,24540
85044,38060
85024,38060
81648,99999
81144,99999
81502,24300
82930,21740
82649,40180
83114,99999
85269,38060
85755,46060
87042,10740
87043,10740
85367,49740
85304,38060
85328,99999
87110,10740
84104,41620
84108,41620
88101,38780
88101,17580
88135,17580
88135,38780
84138,41620
84340,36260
84528,99999
84320,30860
84004,39340
89048,37220
89086,29820
90036,31080
89832,21220
89423,16180
89423,23820
89441,39900
89521,39900
90630,31080
93111,42200
93103,42200
93906,41500
91977,41740
95388,32900
93430,42020
95358,33700
93611,23420
92284,40140
92260,40140
92264,40140
92311,40140
92075,41740
92408,40140
91030,31080
92803,31080
92701,31080
92808,31080
92647,31080
91762,40140
91740,31080
92868,31080
92625,31080
95928,17020
95492,42220
95445,46380
95445,42220
95131,41940
95448,42220
95988,99999
95062,42100
94568,41860
96743,25900
96816,46520
96725,25900
94611,41860
96150,40900
96707,46520
95632,44700
95632,40900
59079,13740
83716,14260
83716,34300
83713,14260
83714,14260
83622,14260
59808,33540
83804,41760
83301,46300
59913,28060
83328,46300
97540,32780
97630,99999
97267,38900
97214,38900
97834,99999
98372,42660
98586,99999
98611,31020
98338,42660
98324,38820
98363,38820
98148,42660
98188,42660
98498,42660
98433,42660
98507,36500
98232,34580
98270,42660
98675,38900
99611,99999
99703,21820
98907,49420
99109,44060
99011,44060
00604,10380
00934,41980
01011,44140
01037,49340
03580,30100
06043,25540
08345,47220
10156,35620
10171,35620
11431,35620
10501,35620
12150,10580
12409,28740
12552,39100
14842,40380
15628,38300
15920,26860
16316,32740
16920,99999
17735,42380
17935,39060
18219,42540
18617,42540
18831,42380
19043,37980
20733,12580
21523,99999
22935,16820
23260,40060
27611,39580
30258,45580
30258,12060
30625,99999
30625,12060
38915,99999
38915,37060
36633,33660
26169,37620
26169,16620
38553,18260
38553,99999
40201,31140
41080,17140
44251,17460
44010,11780
42368,99999
42368,36980
43022,34540
43086,18140
45222,17140
46044,26900
45779,99999
47980,99999
48243,19820
50258,99999
50258,47940
50258,32260
49638,15620
49638,99999
50480,99999
57477,99999
52210,16300
52210,99999
52214,16300
68058,36540
68029,99999
68029,36540
68517,30700
68833,99999
68833,35820
54307,24580
54005,33460
54005,99999
54005,32860
55007,99999
54936,22540
55312,99999
55312,26780
55973,12380
55973,40340
60537,16980
60537,36837
60129,16980
60129,40300
62820,99999
64136,28140
64722,28140
64723,28140
67055,48620
70612,29340
70059,35380
67442,41460
67743,99999
71163,43340
71007,43340
72017,99999
73756,99999
75566,99999
75441,99999
76475,33420
76462,44500
76462,33420
76462,19100
76462,24180
78553,15180
78630,12420
78884,46620
78884,41700
78963,99999
81087,99999
84620,99999
84028,99999
89450,39900
90632,31080
90309,31080
93150,42200
95311,43760
95311,99999
95333,32900
92347,40140
95558,21700
95916,17020
95941,49700
95941,17020
95429,46380
96857,46520
83847,99999
83314,99999
97463,21660
98339,99999
99348,47460
99348,99999
02791,39300
03456,28300
03456,30100
04617,99999
08314,47220
08314,36140
12945,31660
13220,45060
14738,27460
14738,36460
15359,99999
15562,43740
16410,21500
18240,10900
18240,39060
21610,99999
21874,41540
22199,47900
22320,47900
27412,24660
28224,16740
30081,12060
36550,19300
37366,46100
37366,99999
37366,16860
38124,32820
40012,23180
40012,12680
45435,19430
50160,19780
50559,99999
57383,99999
68932,25580
68932,99999
68932,28260
55957,40340
58424,27420
58772,99999
61332,36837
64802,27900
70091,35380
72367,25760
72414,27860
72747,22220
75357,19100
80747,44540
85076,38060
85216,38060
84165,41620
93755,23420
93384,12540
92249,20940
95567,18860
95420,46380
96733,27980
59825,99999
59825,33540
59252,99999
98291,42660
02203,14460
03449,31700
04003,38860
04984,99999
06330,49340
06330,35980
12921,38460
13328,46540
14881,27060
15360,38300
15764,99999
16110,32740
16110,49660
21028,12580
24413,99999
28274,16740
33164,33100
34284,35840
35459,99999
25049,16620
40826,99999
57331,99999
57331,33580
68980,25580
68980,24260
68980,99999
68743,43580
68655,99999
55816,20260
58241,99999
61769,38700
63541,28860
76351,48660
77268,26420
78402,18580
76888,99999
78713,12420
79540,99999
80162,19740
87321,23700
84640,99999
96117,45000
83719,14260
83213,26820
98222,99999
99524,11260
04625,99999
13841,99999
13841,18660
16228,38300
18456,99999
20896,47900
22847,99999
32635,23540
33438,33100
33438,38940
33883,29460
37710,28940
41740,99999
40820,99999
47470,13260
47470,99999
47929,99999
50116,37800
57386,99999
57386,26700
57232,99999
58713,33500
56185,49380
56185,99999
67341,99999
67341,37660
71643,38220
71643,99999
72102,42620
73522,11060
75382,19100
77256,26420
79359,99999
81335,99999
90409,31080
92333,40140
83449,26820
04847,99999
06332,49340
06481,25540
38241,32280
26438,17220
40268,31140
47386,35220
47386,34620
58735,99999
58735,33500
64459,41140
66647,45820
72216,30780
71663,99999
72930,22900
74535,99999
78562,32580
76803,15220
79324,99999
98852,48300
00922,41980
00940,41980
06031,45860
07620,35620
14102,15380
41636,99999
47860,45460
68016,36540
67519,99999
67438,99999
86036,22380
94977,41860
98511,36500
98859,99999
04211,30340
12024,26460
12024,10580
12071,10580
12841,24020
15347,38300
15738,27780
17266,25420
41606,99999
49023,35660
52236,99999
52236,26980
61845,16580
61845,99999
61845,14010
65048,27620
67635,99999
87083,10740
95568,21700
95568,99999
37389,46100
25321,16620
24827,99999
25909,13220
57007,15100
60536,16980
82212,99999
91603,31080
01343,38340
01343,44140
20131,47900
24442,99999
49757,99999
57572,99999
62517,45380
66932,99999
82052,16940
82052,29660
89442,39900
93586,31080
95571,21700
94976,41860
08023,37980
31146,12060
49839,99999
84415,36260
99750,99999
15443,38300
71820,45500
93199,42200
99572,99999
18955,37980
36568,33660
25021,16620
46967,30900
49921,26340
66624,45820
87194,10740
97238,38900
83244,26820
21023,12580
71853,45500
18913,37980
18949,37980
50059,99999
51242,99999
73050,36420
17982,39060
40801,99999
95108,41940
59082,99999
41386,99999
83128,99999
95511,21700
13847,99999
43127,18140
59345,99999
72170,99999
78710,12420
95853,40900
43036,18140
93043,37100
95569,21700
26323,17220
18817,42380
46977,29200
12541,26460
40843,99999
82640,99999
29046,99999
38946,24900
45448,19430
21690,99999
33851,29460
25667,99999
72165,12900
74545,99999
06167,25540
36543,12120
25185,13220
40319,99999
31213,31420
80448,19740
16910,42380
94569,41860
51340,43980
96810,46520
17358,49620
71865,45500
15072,38300
28608,14380
31086,31420
44861,45660
12471,28740
33464,33100
18762,42540
20892,47900
22548,99999
96037,99999
71329,99999
59075,99999
86034,43320
06699,14860
19354,37980
15379,38300
20270,47900
99841,99999
49289,10300
48896,34380
99686,99999
18440,42540
61641,37900
05054,30100
20590,47900
35448,46220
06538,35300
45643,38580
91124,31080
74438,99999
23397,47260
85536,40940
19371,37980
24836,99999
74844,10220
18843,99999
56020,10660
99770,99999
99104,39420
72182,38220
65327,32180
99667,11260
14413,40380
36503,12120
23249,40060
76958,41660
03289,29060
08039,37980
20227,47900
81420,99999
35897,26620
44659,49300
74335,33060
76949,99999
75799,46340
12504,39100
10213,35620
04865,99999
10125,35620
19318,37980
71998,11660
62763,44100
64198,28140
43005,34540
20395,47900
22622,49020
04940,99999
28108,16740
43828,18740
08095,37980
28699,16740
63346,41180
28201,16740
43928,48540
63874,99999
24412,99999
93928,41500
62259,99999
96780,25900
54743,99999
21922,37980
08899,35620
08870,35620
07855,35620
27413,24660
62766,44100
99550,99999
06152,25540
58122,22020
01937,14460
46213,26900
75848,99999
28228,16740
54774,20740
46298,26900
61426,37900
23162,40060
35573,27530
13641,48060
89155,29820
36087,99999
29589,99999
31034,33300
75834,99999
20047,47900
93761,23420
00667,41900
00727,41980
00777,41980
01510,49340
01569,49340
01843,14460
01906,14460
02035,14460
02139,14460
02446,14460
02461,14460
02462,14460
02911,39300
03062,31700
03244,30100
03244,18180
03244,31700
03740,30100
04005,38860
03902,38860
04009,38860
04103,38860
04274,38860
04274,30340
04268,99999
04254,12300
04254,30340
04285,99999
04281,99999
04576,99999
04740,99999
04757,99999
04668,99999
04958,99999
05148,30100
05148,13540
05148,99999
05446,15540
05663,12740
05663,30100
05662,99999
06039,45860
06239,49340
06320,35980
06790,45860
06890,14860
07013,35620
07041,35620
07066,35620
07094,35620
07656,35620
07646,35620
07647,35620
07716,35620
07676,35620
07730,35620
07836,35620
07924,35620
07921,35620
08037,12100
08037,37980
08053,37980
08618,45940
08619,45940
08753,35620
08852,35620
10007,35620
10040,35620
10310,35620
11207,35620
11215,35620
11433,35620
11411,35620
11419,35620
11754,35620
11772,35620
11766,35620
10506,35620
10606,35620
10603,35620
10579,35620
10963,99999
10963,39100
12062,10580
12062,26460
12503,26460
12721,39100
12721,99999
12777,99999
12871,10580
13114,45060
13039,45060
13066,45060
13244,45060
13480,45060
13480,46540
13839,99999
14020,12860
13862,13780
13862,18660
14432,40380
14817,13780
14817,27060
15044,38300
15047,38300
15537,99999
15677,38300
15665,38300
15823,99999
15823,20180
15823,41260
15942,27780
16028,38300
16028,99999
16143,49660
16143,35260
16333,14620
16354,47620
16354,36340
16354,32740
16733,14620
16830,20180
16858,20180
16946,99999
17060,26500
17060,30380
17101,25420
17236,99999
17236,16540
17579,29540
18031,10900
18031,39740
18044,10900
18350,20700
18351,10900
18336,35620
18419,42540
18419,99999
18353,20700
18355,20700
18517,42540
18471,42540
18508,42540
18643,42540
18629,99999
18629,42540
18960,37980
19066,37980
19120,37980
19139,37980
19147,37980
19970,41540
20658,47900
20707,47900
20758,47900
20758,12580
20779,12580
20830,47900
21131,12580
21210,12580
21212,12580
21660,99999
21794,12580
21780,47900
21780,25180
21849,41540
20151,47900
22209,47900
22480,99999
22602,49020
22603,49020
22840,25500
22949,16820
23023,99999
23023,40060
23114,40060
23223,40060
23233,40060
23415,99999
23420,99999
23504,47260
23669,47260
24088,99999
24088,40220
24062,13980
24069,19260
24155,40220
24251,28700
24318,99999
24318,14140
24343,99999
24502,31340
24588,31340
27207,20500
27357,49180
27357,24660
27536,25780
27549,39580
27565,20500
27565,25780
27836,24780
27860,99999
27860,47820
27932,21020
27932,99999
27944,21020
28075,16740
28086,16740
28086,43140
28124,10620
28124,16740
28147,16740
28262,16740
28687,16740
29010,99999
29010,17900
29054,17900
29031,46420
29031,16740
29031,17900
28458,99999
28421,99999
28421,48900
28754,11700
28754,99999
28540,27340
29605,24860
29609,24860
29625,24860
29627,24860
29627,99999
29544,34820
29431,16700
29164,12260
29221,17900
29483,16700
29461,16700
29516,13500
29520,99999
29505,22500
29851,12260
29907,25940
30286,45580
30256,45580
30256,12060
30340,12060
30721,15660
30721,19140
30742,16860
31077,99999
31037,20140
31037,99999
30646,12020
30646,27600
30627,12020
30683,12020
30506,23580
30506,12060
30349,12060
30906,12260
31005,47580
31206,31420
32003,27260
32164,19660
32204,27260
32135,19660
31825,17980
31825,99999
39841,99999
31563,99999
31521,15260
31535,20060
32129,19660
31779,45620
31779,99999
31803,11140
31803,17980
31803,99999
31781,10500
32222,27260
32311,45220
32464,99999
32464,18880
32466,99999
32466,37460
32506,37860
34465,26140
32640,23540
32640,37260
33013,33100
32724,19660
32721,19660
33083,33100
34951,38940
34951,42680
33326,33100
33460,33100
33480,33100
33309,33100
33317,33100
33255,33100
33677,45300
33687,45300
33614,45300
33534,45300
33801,29460
33916,15980
33922,15980
35031,10700
35031,13820
35014,45180
34202,35840
34787,36740
34753,36740
34760,36740
34229,35840
34212,35840
35098,18980
35098,99999
35771,22840
35771,42460
35806,26620
36071,99999
36117,33860
36104,33860
36105,33860
38627,46180
38627,37060
38627,99999
38643,99999
38643,17260
38957,99999
36768,99999
36850,29300
36850,10760
36850,12220
38828,99999
38828,46180
36617,33660
39156,46980
37076,34980
37079,17300
39301,32940
37043,34980
37043,17300
37145,18260
37145,34980
37813,34100
37777,28940
37752,99999
37922,28940
37930,28940
37722,42940
37722,35460
37364,17420
37207,34980
37306,46100
37224,34980
37849,28940
37615,28700
37615,27740
25169,16620
25286,16620
25286,99999
24986,99999
38456,99999
38456,29980
38132,32820
38126,32820
38549,99999
38581,16860
38581,32660
38581,99999
26542,34060
26405,34060
26405,99999
41051,17140
40216,31140
40222,31140
40330,19220
40330,99999
40252,31140
42122,14540
44092,17460
44077,17460
44096,17460
44084,11780
44108,17460
44054,17460
44036,17460
43420,23380
43420,45780
42722,15820
42722,99999
43438,41780
42748,21060
42748,12680
42420,21780
42351,36980
42464,31580
42464,17300
42464,16420
43570,99999
43570,45780
43612,45780
43944,48260
44272,10420
44514,49660
44625,15940
44625,41400
44890,35940
45831,99999
45831,19580
45821,99999
45821,19580
43106,47920
43061,18140
45244,17140
45430,19430
45102,17140
45208,17140
45211,17140
43724,99999
43331,13340
43331,47540
43331,99999
43830,49780
43830,18140
45678,26580
45678,38580
46366,99999
46567,21140
46567,47700
46624,43780
46563,38500
46563,43780
46563,99999
46628,43780
46236,26900
46260,26900
46280,26900
46112,26900
46117,35220
46117,26900
46182,24700
46182,99999
46182,26900
48040,19820
48015,19820
48006,19820
47523,21780
47523,99999
47523,27540
47165,31140
47106,31140
46928,26900
46928,29020
46928,31980
46917,30900
46917,29200
47954,26900
47954,18820
47803,45460
47975,29200
48083,19820
48235,19820
48244,19820
48167,11460
48167,19820
48137,19820
48137,11460
48114,19820
48144,33780
48390,19820
48458,22420
48201,19820
48638,40980
48655,40980
48767,99999
48815,24340
49053,28020
49064,99999
49014,29620
49014,12980
49333,99999
49333,24340
49333,26090
50170,37800
50170,19780
50702,47940
50563,99999
50563,22700
50585,43980
50585,44740
50616,99999
50843,99999
50648,47940
50648,99999
49601,99999
49601,15620
49696,45900
49506,24340
49836,99999
51106,43580
51030,43580
51035,99999
51247,99999
51101,43580
52655,15460
52620,99999
52625,22800
52565,99999
57541,99999
57523,99999
57248,99999
57248,47980
52327,99999
52327,26980
57110,43620
51555,36540
51560,36540
57720,99999
68020,99999
69363,42420
69367,99999
53189,33340
53214,33340
69221,99999
69032,99999
69043,99999
69357,42420
68958,99999
68198,36540
68137,36540
53120,48580
53120,39540
53109,16980
68524,30700
68628,99999
68628,24260
68636,99999
54501,99999
54501,48140
54759,33460
54759,99999
54870,99999
54422,99999
54410,49220
54433,99999
54433,20740
53941,99999
53941,12660
54950,99999
54950,43020
55411,33460
55421,33460
55402,33460
55356,33460
55391,33460
55116,33460
55122,33460
55433,33460
55429,33460
55308,33460
56001,31860
56073,31860
56073,35580
56042,99999
56042,10660
56042,36940
58541,99999
58601,19860
58601,99999
58552,99999
58711,99999
58366,99999
58467,99999
58467,27420
60439,16980
60443,16980
56721,24220
56681,24330
56684,24220
58218,99999
58204,24220
56334,99999
56334,10820
56385,41060
56385,10820
56385,99999
56387,41060
56433,99999
56433,14660
56435,14660
56435,99999
56465,14660
56338,33460
56338,14660
56338,99999
56220,99999
56220,32140
58763,99999
58779,33500
58779,99999
58769,99999
56655,14660
